commentBody,DisplayName,Latitude,Location,Longitude,Status_Accepted,UserComments,UserID,ApproveDate,CommentSequence,EditorsSelection,NumberofRecords,RecommendationCount,TimesPeople,ArticleRelevance,AVGcommentspermonth,AVGBrevity,AVGPersonalXP,AVGPicks,AVGReadability,AVGRecommendationScore,Brevity,ConversationalRelevance,PersonalXP,Readability,RecommendationScore
"Having lived in NYC during my childhood and early teens we had community policing. We knew the local cops on the beat, they talked to us and cared enough to know our families and see we went straight. We did get ourselves in trouble and our parents learned about it, BUT their was no attitude with or by the police, just a conversation of the facts and a resolution. What I learned from my parents and the local police was that respect goes both ways.<br/>There should be more assignments to a given portions of a neighborhood on a regular basis. Having a local \""block\"" officer makes it better for the officer to hear and talk to those on the block and for the neighbors to do the same.",BobC,NA,HudsonValley,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/5462207.xml,5462207,"1,423,771,356","14,119,225",0,1,13,1,48.36554495,7.186212878,29.12319645,27.44208684,11.76470581,44.77429601,10.26528258,45.07042254,53.66982402,36.66666663,55.5808656,40.69656387
...and verbally abused the officer who was sent to investigate.<br/><br/>That\'s the result of...who knows.  But there were no clean hands in that one.,Ted Pikul,NA,Interzone,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/25886834.xml,25886834,"1,423,772,418","14,120,186",0,1,11,1,18.05758715,14.2650687,12.46472248,22.26239877,2.681091303,22.07749769,9.212273809,8.802816901,10.83486705,0,30.523918,38.0460136
"All of the better angels who are scolding Comey and others for pointing out disparities in criminal conduct should take a look at the demographics of the victims of this conduct.  <br/><br/>On whose behalf, exactly, are you advocating?",Ted Pikul,NA,Interzone,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/25886834.xml,25886834,"1,423,773,689","14,119,886",0,1,3,1,4.594532186,14.2650687,12.46472248,22.26239877,2.681091303,22.07749769,9.212273809,13.02816901,8.368895419,0,35.07972665,17.43104403
Will you also incorporate data regarding how many people are committing violence against police - and each other?,Ted Pikul,NA,Interzone,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/25886834.xml,25886834,"1,423,776,858","14,120,769",0,1,4,1,34.60896004,14.2650687,12.46472248,22.26239877,2.681091303,22.07749769,9.212273809,5.633802817,41.89530488,0,14.80637813,21.99552863
"Yeah Earl, keep it real and suggest that the conduct which overwhelmingly victimizes other African-Americans is somehow less objectionable - perhaps it hurts less? - because the folks committing it don\'t have a badge.",Ted Pikul,NA,Interzone,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/25886834.xml,25886834,"1,423,791,940","14,122,802",0,1,0,1,7.308825358,14.2650687,12.46472248,22.26239877,2.681091303,22.07749769,9.212273809,11.61971831,14.54272947,0,30.523918,0
"So law enforcement is color blind, is it. Hardly. As an example white and black teens use marijuana at the same rate. Who gets arrested for that offence at a far, far, far greater rate?<br/><br/><a href=\""http://www.washingtonpost.com/blogs/wonkblog/wp/2013/06/04/the-blackwhite-marijuana-arrest-gap-in-nine-charts/\"" title=\""http://www.washingtonpost.com/blogs/wonkblog/wp/2013/06/04/the-blackwhite-marijuana-arrest-gap-in-nine-charts/\"" target=\""_blank\"">http://www.washingtonpost.com/blogs/wonkblog/wp/2013/06/04/the-blackwhit...</a><br/><br/>Hard to imagine the same metrics do not apply to a lot of other crimes. ",Lew Fournier,NA,"Kitchener, Ont.",NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/56581416.xml,56581416,"1,423,779,300","14,121,234",0,1,3,1,37.634209,15.30198563,10.36065846,15.3254412,3.958218904,20.54242259,15.95980338,17.25352113,39.37561842,0,52.84738041,17.43104403
"Michelle Alexander, we need you in this discussion!  For those who really want some fact-based analysis, pick up her book \""The New Jim Crow.\""<br/><br/>What\'s so surprising about hearing America\'s Top Cop excuse the fact that one person of color is murdered by the police every day?  That\'s part of his job description - explaining policy to \'the public.\' Meanwhile the \""few bad apples\"" as some like to call the murderers in blue are defended by the rest of their buddies. And they almost NEVER get convicted of these murders.<br/><br/>But let\'s look at what he says: \""nearly everyone who is charged is guilty._ With the same percentage of drug use &amp; sales in black, brown &amp; white communities (by the authorities own statistics), how is it that a huge percentage of Black &amp; Brown folks go to jail for it while a much lower percentage of white people even get arrested and fewer yet get charged.<br/><br/>Comey claims that a disproportionate number of street crimes are committed by people of color. So which _Street_? The FBI has a financial crimes unit that rarely brings any of those criminals to justice. Do any of us doubt their ethnicity is mainly European?  Are any of us ignorant in this day &amp; age of the huge impact their crimes have on large parts of society?<br/><br/>This is just another way of calling people back out of the streets, when it is through the determination of 1000s of brave souls taking the streets against police terror that the conversation has even gotten this far among at least some of us.",mjdillon,NA,LA,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/25245941.xml,25245941,"1,423,776,871","14,120,834",0,1,9,1,43.5285153,0.058558394,39.81132075,10.97416246,0,51.28504673,10.66176471,94.01408451,69.84119851,5.219454161,92.48291572,34.86208805
"l will say BRAVO Mr.Comey, l wish rest of the Washington was like him",akin caldiran,NA,"lansing, michgan",NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/63558684.xml,63558684,"1,423,802,067","14,123,057",0,1,0,1,15.6964616,4.020521714,23.74302005,36.64820405,4.672897205,32.19106956,9.945940993,4.929577465,5.242706235,0,22.32346241,0
America\'s future looks brighter day by day as people like our current F.B.I. Director stand up for American values both in word and deed.,S.,NA,Le,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/65173138.xml,65173138,"1,423,773,633","14,119,795",0,1,1,1,50.8356586,3.168483897,26.3116836,11.71505223,5.769230706,44.15738078,13.1716629,9.154929577,13.76878603,27.16049377,28.01822323,0
"James B. Comey is 100% right, and that\'s the rub.<br/><br/>But do not ask Rev. Al Sharpton Jr. ",S B Lewis,NA,"Lewis Family Farm, Essex, New York",NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/58565194.xml,58565194,"1,423,839,798","14,124,884",0,1,1,1,30.67928601,17.47236072,38.72657408,23.90035051,4.188733804,47.54551031,12.79348042,6.338028169,5.93441755,0,14.80637813,0
"There is more than a natural tribal instinct involved here specifically addressing the constant conflict imparted on Blacks by Police. Blacks are easy targets for cops who wish to make an arrest with a successful conviction so they garner more pay and advancement because Blacks are held down by a bigoted society unwilling to hire them for a variety of reasons who cannot afford an effective defense and most times resort to accepting plea deals blackmaled by prosecutors to get a guilty plea. The cop wins, the persecutor wins, the state coffers win, and the blacks lose.<br/><br/>This is way beyond prejudice, this is business.",Patrick,NA,Long Island NY,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/44287968.xml,44287968,"1,423,772,998","14,119,526",0,1,3,1,28.56405129,51.14188165,23.52733237,30.39444817,4.587408605,34.73402231,14.76807696,36.61971831,49.38238429,0,55.5808656,17.43104403
"This is more than Police and Blacks, This is about the national police forces trained and coordinated by the F.B.I. against all Americans.<br/><br/>This is about the police/prison state we have become.<br/><br/>This is about Freedom.",Patrick,NA,Long Island NY,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/44287968.xml,44287968,"1,423,771,356","14,119,199",0,1,3,1,94.16639424,51.14188165,23.52733237,30.39444817,4.587408605,34.73402231,14.76807696,13.38028169,79.53141959,17.05426358,30.523918,17.43104403
The race dialog has reached a point where it\'s starting to contaminate itself. This politically correct topic is now at the ad nauseam level and is actually trivializing one of the great aspirations and human rights\' goals of our country.,TFrank,NA,"Long Island,  NY",NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/14508211.xml,14508211,"1,423,847,625","14,127,944",0,1,2,1,11.96045794,0.760893128,30.09084556,22.47145524,5.555555706,47.24241374,8.71459695,14.08450704,10.33474287,8.730158791,37.35763098,10.99776432
"Just how do the white guys at the FBI know about police interaction with blacks?  When I had dealings with the FBI, those guys were mostly white, with only a few black agents around.  It was appalling to find out that the FBI agents were not smart, were very anti-female and anti-black, and couldn\'t work the cases they asked to take over where the state had concurrent jurisdiction with the feds.  And I found out that the  white women FBI agents were mostly married to the white male FBI agents.  And were working the same cases.  The FBI agents would take a case, 2 examples I knew of being a carjacking/murder and a bank robbery/murder, and then dump it back onto the state when it wasn\'t \""perfect.\""  (guys wore masks in bank robbery, so FBI dumped that one.)  Both were great cases once another investigation using city cops found what the FBI couldn\'t find.  And being called down to the FBI office, I got to walk into a room where there were about 25 white male FBI agents sitting around a horseshoe shaped table, all of them looking at me.  I won both cases despite the FBI agents not having done their jobs.  My black city cops were far better at interviewing and investigating than white male FBI.  So how can FBI tell us what city cops and blacks think?",partlycloudy,NA,methingham county,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/60247691.xml,60247691,"1,423,840,224","14,125,343",0,1,7,1,17.87543312,11.40623221,32.8975064,35.26926413,8.040201008,44.74892636,11.5134496,83.09859155,47.39919982,12.37693379,78.35990888,30.87462778
"By nature people rely on a sense of probability. If they see that cab drivers are frequent targets of robbers and that a very large percentage of the perpetrators are black, they will act accordingly and not take a chance giving ride to blacks. This has been shown to be true for both back and white drivers. For whites or blacks, go into certain areas with a large number of blacks and your chances for misadventure are extraordinarily high. Wearing a suit doesn\'t seem to be regarded as making for an exception.",Terrence,NA,Milky Way Galaxy,NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/15257954.xml,15257954,"1,423,855,108","14,129,943",0,1,1,1,20.1015187,5.313100658,37.59760883,19.65703525,4.243281604,51.76715268,13.52857975,32.3943662,45.76804812,0,46.46924829,0
"A \""mental shortcut\""? That\'s called prejudice. Comey\'s just another apologist for bad police behavior. <br/><br/>_At many points in American history, law enforcement enforced the status quo, a status quo that was often brutally unfair to disfavored groups._ Participating in murders, torture, maiming and forced migration of black people to intimidate and enforce oppression is NOT as benign as \""enforced the status\"" quo implies. <br/><br/>\""In many of those areas, blacks grow up _in environments lacking role models, adequate education and decent employment,_ he said.\"" Here we have the \""blame the victim\"" section on \""black pathology\"". Didn\'t Paul Ryan just say the same thing? <br/><br/>This is nothing but traditional, Caucasian denial, absolving society of responsibility for imposing evil, racist attitudes on African-Americans and the inevitable, decades old consequences thereof.",Brian A. Kirkland,NA,"North Brunswick, NJ",NA,approved,api.nytimes.com/svc/community/v2/comments/user/id/1196457.xml,1196457,"1,423,839,799","14,125,028",0,1,4,1,92.93651724,3.876822845,38.74633947,17.36622516,22.98624752,51.58425598,31.92534381,46.47887324,43.68794947,2.637889831,67.19817768,21.99552863
